game_id,season,week,date,tip_et,home_team,away_team,neutral_site,conference_game,total_line,spread_home,provider,over_price,under_price,spread_home_price,spread_away_price,total_book,spread_book,h_games,a_games,exp_total,exp_margin,total_pred,total_raw,total_edge,total_disagree,total_sigma,total_model,total_p_over,margin_pred,margin_raw,margin_edge,margin_disagree,margin_sigma,margin_model,margin_p_over,total_pick,total_p_win,total_price,total_payout,total_ev,total_stake,spread_side,spread_number,spread_pick,spread_p_win,spread_price,spread_payout,spread_ev,spread_stake,thin_data,total_strength,spread_strength,prediction_date,p_home_win,p_away_win,kalshi_home_ask,kalshi_away_ask,kalshi_home_ev,kalshi_away_ev,kalshi_spread_c,kalshi_side,kalshi_ticker,kalshi_tradeable,ml_pick,ml_ask,ml_p_home,ml_ev,ml_roi,ml_stake,ml_model_cents,kt_pick,kt_ticker,ks_pick,ks_ticker,kt_strike,kt_ask,kt_prob,kt_ev,kt_book_gap,ks_strike,ks_ask,ks_prob,ks_ev,ks_book_gap,kalshi_incoherent
401868071,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Central Arkansas,West Florida,False,True,55.5,-7.5,DraftKings,,,,,,,1,1,63.44022703532106,-8.750788932643218,56.3,58.6,0.8,3.1,16.12,total_market,0.5193,7.2,5.3,-0.3,-2.2,15.38,margin_market,0.4915,Over,0.5193,,0.9090909090909091,-0.009,0.0,West Florida,7.5,West Florida +7.5,0.5085,,0.9090909090909091,-0.029,0.0,True,pass,pass,2026-09-04,0.6802,0.3198,0.73,0.29,-0.0636,0.0154,1.0,West Florida,KXNCAAFGAME-26SEP05UWFLCARK-UWFL,True,West Florida to win,0.29,0.6802,0.0154,0.0505,0.55,32.0,,,,,,,,,,,,,,,False
401868085,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Eastern Washington,Northern Iowa,False,False,52.5,-6.5,DraftKings,,,,,,,1,0,49.47366542551487,1.151229806895068,52.1,51.1,-0.4,-1.4,16.12,total_market,0.4912,6.5,6.3,-0.0,-0.2,15.38,margin_market,0.4992,Under,0.5087999999999999,,0.9090909090909091,-0.029,0.0,Northern Iowa,6.5,Northern Iowa +6.5,0.5008,,0.9090909090909091,-0.044,0.0,True,pass,pass,2026-09-04,0.6637,0.3363,0.71,0.29,-0.0607,0.0319,1.0,Northern Iowa,KXNCAAFGAME-26SEP05UNIEWU-UNI,True,Northern Iowa to win,0.29,0.6637,0.0319,0.1047,1.15,34.0,,,,,,,,,,,,,,,False
401868140,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Jacksonville State,Eastern Kentucky,False,False,53.5,-20.5,DraftKings,,,,,,,1,1,42.72089730732863,6.377044247493094,54.2,56.3,0.7,2.8,16.12,total_market,0.5171,20.6,21.3,0.1,0.8,15.38,margin_market,0.5031,Over,0.5171,,0.9090909090909091,-0.013,0.0,Jacksonville State,-20.5,Jacksonville State -20.5,0.5031,,0.9090909090909091,-0.04,0.0,True,pass,pass,2026-09-04,0.9098,0.0902,0.92,0.09,-0.0154,-0.0055,1.0,Eastern Kentucky,KXNCAAFGAME-26SEP05EKYJVST-EKY,True,,,0.9098,,,,,Under 34.5,,Jacksonville State by over 35.5,KXNCAAFSPREAD-26SEP05EKYJVST-JVST36,34.5,0.09,0.1108,0.0151,-19.0,35.5,0.14,0.1663,0.0179,15.0,False
401868170,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Georgia Southern,Charleston Southern,False,False,51.5,-25.5,DraftKings,,,,,,,0,1,42.757573852207386,10.744710331325576,51.7,52.4,0.2,0.9,16.12,total_market,0.5054,25.5,25.5,0.0,0.0,15.38,margin_market,0.5,Over,0.5054,,0.9090909090909091,-0.035,0.0,Charleston Southern,25.5,Charleston Southern +25.5,0.5,,0.9090909090909091,-0.045,0.0,True,pass,pass,2026-09-04,0.9513,0.0487,0.95,0.05,-0.002,-0.0046,1.0,Georgia Southern,KXNCAAFGAME-26SEP05CHSOGASO-GASO,True,,,0.9513,,,,,Under 31.5,,,,31.5,0.08,0.1051,0.0199,-20.0,,,,,,False
401868316,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",South Alabama,SE Louisiana,False,False,52.5,-13.5,DraftKings,,,,,,,0,1,53.92658956697988,3.78730190830884,53.6,56.8,1.1,4.3,16.12,total_market,0.5265,14.0,16.9,0.5,3.4,15.38,margin_market,0.5131,Over,0.5265,,0.9090909090909091,0.005,0.14,South Alabama,-13.5,South Alabama -13.5,0.5131,,0.9090909090909091,-0.02,0.0,True,pass,pass,2026-09-04,0.8187,0.1813,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401870763,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Troy,Sam Houston,False,False,55.0,-17.0,Bovada,,,,,,,0,0,47.81535413104501,18.200743062540052,54.7,53.6,-0.3,-1.4,16.12,total_market,0.4916,17.5,20.3,0.5,3.3,15.38,margin_market,0.5127,Under,0.5084,,0.9090909090909091,-0.029,0.0,Troy,-17.0,Troy -17.0,0.5127,,0.9090909090909091,-0.021,0.0,True,pass,pass,2026-09-04,0.8724,0.1276,0.88,0.14,-0.015,-0.0208,1.0,Troy,KXNCAAFGAME-26SEP05SHSUTROY-TROY,True,,,0.8724,,,,,Over 55.5,,Troy by over 17.5,KXNCAAFSPREAD-26SEP05SHSUTROY-TROY18,55.5,0.44,0.4802,0.023,0.5,17.5,0.46,0.5,0.0226,0.5,False
401856660,2026,1,2026-09-05,"Sat Sep 05, 7:30 PM",LSU,Clemson,False,False,50.5,-10.0,Bovada,,,,,,,0,0,45.00914465145678,-2.29042317333567,50.0,48.6,-0.5,-1.9,16.12,total_market,0.4885,10.3,12.1,0.3,2.1,15.38,margin_market,0.5083,Under,0.5115000000000001,,0.9090909090909091,-0.023,0.0,LSU,-10.0,LSU -10.0,0.5083,,0.9090909090909091,-0.03,0.0,True,pass,pass,2026-09-04,0.7485,0.2515,0.78,0.23,-0.0435,0.0091,1.0,Clemson,KXNCAAFGAME-26SEP05CLEMLSU-CLEM,True,Clemson to win,0.23,0.7485,0.0091,0.0376,0.3,25.0,Under 30.5,,LSU by over 10.5,KXNCAAFSPREAD-26SEP05CLEMLSU-LSU11,30.5,0.09,0.1132,0.0175,-20.0,10.5,0.46,0.4948,0.0174,0.5,True
401856662,2026,1,2026-09-05,"Sat Sep 05, 7:30 PM",Mississippi State,UL Monroe,False,False,55.0,-28.5,Bovada,,,,,,,0,0,56.626576193773566,15.251444428044195,54.4,52.5,-0.6,-2.5,16.12,total_market,0.4845,28.4,28.1,-0.1,-0.4,15.38,margin_market,0.4983,Under,0.5155000000000001,,0.9090909090909091,-0.016,0.0,UL Monroe,28.5,UL Monroe +28.5,0.5017,,0.9090909090909091,-0.042,0.0,True,pass,pass,2026-09-04,0.9676,0.0324,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401858211,2026,1,2026-09-05,"Sat Sep 05, 7:30 PM",Virginia Tech,VMI,False,False,62.5,-55.5,DraftKings,,,,,,,0,1,50.45451630205734,27.80028496053939,62.8,63.7,0.3,1.2,16.12,total_market,0.5074,54.6,49.5,-0.9,-6.0,15.38,margin_market,0.4767,Over,0.5074,,0.9090909090909091,-0.031,0.0,VMI,55.5,VMI +55.5,0.5233,,0.9090909090909091,-0.001,0.0,True,pass,thin,2026-09-04,0.9998,0.0002,1.0,0.01,,-0.0105,1.0,VMI,KXNCAAFGAME-26SEP05VMIVT-VMI,True,,,0.9998,,,,,Over 77.5,,,,77.5,0.14,0.1809,0.0325,15.0,,,,,,False
401858428,2026,1,2026-09-05,"Sat Sep 05, 7:30 PM",Michigan,Western Michigan,False,False,49.5,-27.5,Bovada,,,,,,,0,0,47.397366743495596,2.9866664474458577,49.3,48.8,-0.2,-0.7,16.12,total_market,0.4957,27.6,28.1,0.1,0.6,15.38,margin_market,0.5024,Under,0.5043,,0.9090909090909091,-0.037,0.0,Michigan,-27.5,Michigan -27.5,0.5024,,0.9090909090909091,-0.041,0.0,True,pass,pass,2026-09-04,0.9636,0.0364,0.97,0.04,-0.0084,-0.0063,1.0,Western Michigan,KXNCAAFGAME-26SEP05WMUMICH-WMU,True,,,0.9636,,,,,Under 29.5,,Michigan by over 45.5,KXNCAAFSPREAD-26SEP05WMUMICH-MICH46,29.5,0.09,0.1097,0.0139,-20.0,45.5,0.09,0.1222,0.0265,18.0,False
401869129,2026,1,2026-09-05,"Sat Sep 05, 7:30 PM",Louisiana Tech,Northwestern State,False,False,55.5,-44.5,DraftKings,,,,,,,0,1,56.28856981843916,27.68162596934859,57.5,63.5,2.0,8.0,16.12,total_market,0.5496,45.3,49.6,0.8,5.1,15.38,margin_market,0.5197,Over,0.5496,,0.9090909090909091,0.049,1.35,Louisiana Tech,-44.5,Louisiana Tech -44.5,0.5197,,0.9090909090909091,-0.008,0.0,True,thin,thin,2026-09-04,0.9984,0.0016,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401856637,2026,1,2026-09-05,"Sat Sep 05, 7:45 PM",Florida,Florida Atlantic,False,False,59.5,-26.5,Bovada,,,,,,,0,0,56.3696725589854,16.16316113391755,59.5,59.5,0.0,0.0,16.12,total_market,0.5001,26.4,25.6,-0.1,-0.9,15.38,margin_market,0.4964,Under,0.4999,,0.9090909090909091,-0.046,0.0,Florida Atlantic,26.5,Florida Atlantic +26.5,0.5036,,0.9090909090909091,-0.039,0.0,True,pass,pass,2026-09-04,0.957,0.043,0.96,0.05,-0.0057,-0.0103,1.0,Florida,KXNCAAFGAME-26SEP05FAUFLA-FLA,True,,,0.957,,,,,Under 42.5,,,,42.5,0.13,0.1458,0.0079,-17.0,,,,,,False
401856775,2026,1,2026-09-05,"Sat Sep 05, 8:00 PM",BYU,Utah Tech,False,False,61.5,-51.5,DraftKings,,,,,,,0,1,46.412534776865776,36.09341245161306,61.7,62.4,0.2,0.9,16.12,total_market,0.5056,51.4,51.1,-0.1,-0.4,15.38,margin_market,0.4983,Over,0.5056,,0.9090909090909091,-0.035,0.0,Utah Tech,51.5,Utah Tech +51.5,0.5017,,0.9090909090909091,-0.042,0.0,True,pass,pass,2026-09-04,0.9996,0.0004,1.0,0.01,,-0.0103,1.0,Utah Tech,KXNCAAFGAME-26SEP05UTUBYU-UTU,True,,,0.9996,,,,,Over 77.5,,BYU by over 66.5,KXNCAAFSPREAD-26SEP05UTUBYU-BYU67,77.5,0.1,0.1635,0.0572,16.0,66.5,0.13,0.1631,0.0252,15.0,False
401858427,2026,1,2026-09-05,"Sat Sep 05, 8:00 PM",Maryland,Hampton,False,False,55.5,-45.5,DraftKings,,,,,,,0,1,51.642875819577924,16.67625008920303,56.9,61.0,1.4,5.5,16.12,total_market,0.5343,45.3,44.4,-0.2,-1.1,15.38,margin_market,0.4957,Over,0.5343,,0.9090909090909091,0.02,0.55,Hampton,45.5,Hampton +45.5,0.5043,,0.9090909090909091,-0.037,0.0,True,thin,pass,2026-09-04,0.9984,0.0016,1.0,0.01,,-0.0091,1.0,Hampton,KXNCAAFGAME-26SEP05HAMPMD-HAMP,True,,,0.9984,,,,,Under 39.5,,,,39.5,0.11,0.1402,0.0234,-16.0,,,,,,False
401858431,2026,1,2026-09-05,"Sat Sep 05, 8:00 PM",Northwestern,South Dakota State,False,False,46.5,-12.5,DraftKings,,,,,,,0,1,52.8483681046863,2.457571741052808,46.9,48.1,0.4,1.6,16.12,total_market,0.5096,12.1,10.1,-0.4,-2.4,15.38,margin_market,0.4905,Over,0.5096,,0.9090909090909091,-0.027,0.0,South Dakota State,12.5,South Dakota State +12.5,0.5095000000000001,,0.9090909090909091,-0.027,0.0,True,pass,pass,2026-09-04,0.7843,0.2157,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401867883,2026,1,2026-09-05,"Sat Sep 05, 8:00 PM",Northern Colorado,South Dakota,False,False,56.5,20.5,DraftKings,,,,,,,1,1,55.029512403080005,-21.93567850130458,55.7,53.1,-0.8,-3.4,16.12,total_market,0.4793,-20.5,-20.8,-0.0,-0.3,15.38,margin_market,0.4987,Under,0.5206999999999999,,0.9090909090909091,-0.006,0.0,South Dakota,-20.5,South Dakota -20.5,0.5013000000000001,,0.9090909090909091,-0.043,0.0,True,pass,pass,2026-09-04,0.0913,0.9087,0.07,0.94,0.0167,-0.0352,1.0,Northern Colorado,KXNCAAFGAME-26SEP05SDAKUNCO-UNCO,True,Northern Colorado to win,0.07,0.0913,0.0167,0.2246,0.45,9.0,,,,,,,,,,,,,,,False
401868158,2026,1,2026-09-05,"Sat Sep 05, 8:00 PM",Southern Utah,Weber State,False,True,58.5,-14.5,DraftKings,,,,,,,1,1,58.05437519646095,12.716863049684138,59.3,61.7,0.8,3.2,16.12,total_market,0.52,14.8,16.3,0.3,1.8,15.38,margin_market,0.5071,Over,0.52,,0.9090909090909091,-0.007,0.0,Southern Utah,-14.5,Southern Utah -14.5,0.5071,,0.9090909090909091,-0.032,0.0,True,pass,pass,2026-09-04,0.832,0.168,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401868306,2026,1,2026-09-05,"Sat Sep 05, 8:00 PM",Stephen F. Austin,East Texas A&M,False,True,56.5,-25.5,DraftKings,,,,,,,1,1,62.117128429857075,22.140106262302446,57.0,58.6,0.5,2.1,16.12,total_market,0.5133,25.4,25.1,-0.1,-0.4,15.38,margin_market,0.4985,Over,0.5133,,0.9090909090909091,-0.02,0.0,East Texas A&M,25.5,East Texas A&M +25.5,0.5015000000000001,,0.9090909090909091,-0.043,0.0,True,pass,pass,2026-09-04,0.9507,0.0493,0.93,0.08,0.0161,-0.0359,1.0,Stephen F. Austin,KXNCAAFGAME-26SEP05ETAMSFA-SFA,True,Stephen F. Austin to win,0.93,0.9507,0.0161,0.0173,6.17,95.0,,,Stephen F. Austin by over 24.5,KXNCAAFSPREAD-26SEP05ETAMSFA-SFA25,,,,,,24.5,0.5,0.5233,0.0058,-1.0,False
401869142,2026,1,2026-09-05,"Sat Sep 05, 8:00 PM",Louisiana,Lamar,False,False,48.5,-20.5,DraftKings,,,,,,,0,1,45.77486874458566,-1.4350953828938433,49.0,50.4,0.5,1.9,16.12,total_market,0.512,20.4,20.1,-0.1,-0.4,15.38,margin_market,0.4984,Over,0.512,,0.9090909090909091,-0.023,0.0,Lamar,20.5,Lamar +20.5,0.5016,,0.9090909090909091,-0.042,0.0,True,pass,pass,2026-09-04,0.9076,0.0924,0.92,0.1,-0.0176,-0.0139,1.0,Lamar,KXNCAAFGAME-26SEP05LAMULL-LAM,True,,,0.9076,,,,,Under 31.5,,,,31.5,0.1,0.1388,0.0325,-17.0,,,,,,False
401868119,2026,1,2026-09-05,"Sat Sep 05, 8:30 PM",Montana State,Butler,False,False,59.5,-45.5,DraftKings,,,,,,,1,1,54.11414347971739,34.44413444227773,60.5,63.7,1.0,4.2,16.12,total_market,0.5259,45.7,46.7,0.2,1.2,15.38,margin_market,0.5048,Over,0.5259,,0.9090909090909091,0.004,0.11,Montana State,-45.5,Montana State -45.5,0.5048,,0.9090909090909091,-0.036,0.0,True,pass,pass,2026-09-04,0.9985,0.0015,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401870790,2026,1,2026-09-05,"Sat Sep 05, 9:00 PM",New Mexico State,Mercyhurst,False,False,52.5,-28.5,DraftKings,,,,,,,1,1,46.99426506235615,9.787204202797353,52.7,53.4,0.2,0.9,16.12,total_market,0.5057,28.7,30.1,0.2,1.6,15.38,margin_market,0.5063,Over,0.5057,,0.9090909090909091,-0.035,0.0,New Mexico State,-28.5,New Mexico State -28.5,0.5063,,0.9090909090909091,-0.033,0.0,True,pass,pass,2026-09-04,0.969,0.031,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401856773,2026,1,2026-09-05,"Sat Sep 05, 9:30 PM",Arizona,Northern Arizona,False,False,58.5,-31.5,DraftKings,,,,,,,0,1,55.92825550542163,20.781607055090447,59.0,60.6,0.5,2.1,16.12,total_market,0.5132,32.1,35.4,0.6,3.9,15.38,margin_market,0.5153,Over,0.5132,,0.9090909090909091,-0.02,0.0,Arizona,-31.5,Arizona -31.5,0.5153,,0.9090909090909091,-0.016,0.0,True,pass,pass,2026-09-04,0.9816,0.0184,0.98,0.03,0.0002,-0.0136,1.0,Arizona,KXNCAAFGAME-26SEP05NAUARIZ-ARIZ,True,Arizona to win,0.98,0.9816,0.0002,0.0002,0.31,98.0,,,,,,,,,,,,,,,False
401860879,2026,1,2026-09-05,"Sat Sep 05, 9:30 PM",San Diego State,Portland State,False,False,61.5,-40.5,DraftKings,,,,,,,0,1,51.42510044837289,24.905719300691022,62.1,63.7,0.6,2.2,16.12,total_market,0.5138,40.7,41.6,0.2,1.1,15.38,margin_market,0.5043,Over,0.5138,,0.9090909090909091,-0.019,0.0,San Diego State,-40.5,San Diego State -40.5,0.5043,,0.9090909090909091,-0.037,0.0,True,pass,pass,2026-09-04,0.9959,0.0041,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401868967,2026,1,2026-09-06,"Sun Sep 06, 12:00 PM",Prairie View A&M,Texas Southern,False,True,54.5,-10.5,DraftKings,,,,,,,1,1,58.31083816260768,11.084525271664141,54.8,55.8,0.3,1.3,16.12,total_market,0.508,10.6,11.4,0.1,0.9,15.38,margin_market,0.5036,Over,0.508,,0.9090909090909091,-0.03,0.0,Prairie View A&M,-10.5,Prairie View A&M -10.5,0.5036,,0.9090909090909091,-0.039,0.0,True,pass,pass,2026-09-04,0.7547,0.2453,0.79,0.22,-0.0469,0.0133,1.0,Texas Southern,KXNCAAFGAME-26SEP06TXSOPV-TXSO,True,Texas Southern to win,0.22,0.7547,0.0133,0.0573,0.43,25.0,,,,,,,,,,,,,,,False
401867939,2026,1,2026-09-06,"Sun Sep 06, 3:00 PM",Florida A&M,South Carolina State,True,False,,17.5,DraftKings,,,,,,,1,1,64.74049658591686,-21.17313917635862,58.4,58.4,,,16.12,total_market,,-18.2,-22.0,-0.7,-4.5,15.38,margin_market,0.4827,Under,,,0.9090909090909091,,0.0,South Carolina State,-17.5,South Carolina State -17.5,0.5173,,0.9090909090909091,-0.012,0.0,True,pass,thin,2026-09-04,0.1183,0.8817,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401858437,2026,1,2026-09-06,"Sun Sep 06, 4:00 PM",Washington,Washington State,False,False,51.0,-23.0,Bovada,,,,,,,0,0,46.34605043163043,11.61922281918744,50.4,48.6,-0.6,-2.4,16.12,total_market,0.485,22.8,21.4,-0.2,-1.6,15.38,margin_market,0.4938,Under,0.515,,0.9090909090909091,-0.017,0.0,Washington State,23.0,Washington State +23.0,0.5062,,0.9090909090909091,-0.034,0.0,True,pass,pass,2026-09-04,0.9309,0.0691,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401856661,2026,1,2026-09-06,"Sun Sep 06, 7:30 PM",Ole Miss,Louisville,True,False,55.0,-7.0,Bovada,,,,,,,0,0,58.39119692405458,10.10669859350265,53.8,50.0,-1.2,-5.0,16.12,total_market,0.4691,7.4,9.4,0.4,2.4,15.38,margin_market,0.5093,Under,0.5308999999999999,,0.9090909090909091,0.014,0.37,Ole Miss,-7.0,Ole Miss -7.0,0.5093,,0.9090909090909091,-0.028,0.0,True,thin,pass,2026-09-04,0.6848,0.3152,0.71,0.3,-0.0396,0.0005,1.0,Louisville,KXNCAAFGAME-26SEP06LOUMISS-LOU,True,Louisville to win,0.3,0.6848,0.0005,0.0016,0.02,32.0,Under 35.5,,Ole Miss by over 7.5,KXNCAAFSPREAD-26SEP06LOUMISS-MISS8,35.5,0.1,0.1281,0.0218,-19.5,7.5,0.43,0.4974,0.0502,0.5,True
401858438,2026,1,2026-09-06,"Sun Sep 06, 7:30 PM",Notre Dame,Wisconsin,True,False,46.5,-20.5,Bovada,,,,,,,0,0,44.89536426181883,19.011800866358392,46.2,45.2,-0.3,-1.3,16.12,total_market,0.4918,20.5,20.3,-0.0,-0.2,15.38,margin_market,0.4993,Under,0.5082,,0.9090909090909091,-0.03,0.0,Wisconsin,20.5,Wisconsin +20.5,0.5006999999999999,,0.9090909090909091,-0.044,0.0,True,pass,pass,2026-09-04,0.9087,0.0913,0.93,0.09,-0.0259,-0.0044,1.0,Wisconsin,KXNCAAFGAME-26SEP06WISND-WIS,True,,,0.9087,,,,,Under 27.5,,Notre Dame by over 21.5,KXNCAAFSPREAD-26SEP06WISND-ND22,27.5,0.1,0.123,0.0167,-19.0,21.5,0.44,0.4741,0.0168,1.0,True
401858212,2026,1,2026-09-07,"Mon Sep 07, 7:30 PM",Florida State,SMU,False,True,53.0,3.0,Bovada,,,,,,,1,0,51.45787752633714,-8.121962731154728,52.4,50.5,-0.6,-2.5,16.12,total_market,0.4843,-2.8,-1.8,0.2,1.2,15.38,margin_market,0.5046,Under,0.5157,,0.9090909090909091,-0.015,0.0,Florida State,3.0,Florida State +3.0,0.5046,,0.9090909090909091,-0.037,0.0,True,pass,pass,2026-09-04,0.4278,0.5722,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401856678,2026,2,2026-09-11,"Fri Sep 11, 8:00 PM",Kansas,Missouri,False,False,51.5,6.5,DraftKings,,,,,,,0,1,49.32253046633387,-7.297731776043106,51.6,51.8,0.1,0.3,16.12,total_market,0.5017,-6.8,-8.2,-0.3,-1.7,15.38,margin_market,0.4934,Over,0.5017,,0.9090909090909091,-0.042,0.0,Missouri,-6.5,Missouri -6.5,0.5065999999999999,,0.9090909090909091,-0.033,0.0,True,pass,pass,2026-09-04,0.3292,0.6708,0.32,0.7,-0.006,-0.0439,2.0,Kansas,KXNCAAFGAME-26SEP11MIZZKU-KU,True,,,0.3292,,,,,,,,,,,,,,,,,,,False
